date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:56:15	4917/4917	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202026%2013:56:12%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/2025/11/shape-1.png	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/2025/11/shape-1.png	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:15	108241/108241	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202026%2013:56:12%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/2025/11/insta-1.jpg	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/2025/11/insta-1.jpg	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:16	3397/3397	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2012%20Nov%202025%2005:28:19%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/distortion-img.js?ver=7.0	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/distortion-img8717.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:16	6388/6388	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2031%20Aug%202025%2010:32:25%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/portfolio-slider-1.js?ver=7.0	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/portfolio-slider-18717.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:16	907/907	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2031%20Aug%202025%2010:32:25%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/img-revel/index.js?ver=7.0	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/img-revel/index8717.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:17	1968/1968	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2031%20Aug%202025%2010:32:25%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/skew-slider/index.js?ver=7.0	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/skew-slider/index8717.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:18	1329/1329	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202026%2006:57:21%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/elementor/css/post-16883.css?ver=1782802641	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/elementor/css/post-16883033e.css	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:18	5118/5118	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202026%2006:57:16%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/elementor/css/post-16138.css?ver=1782802636	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/elementor/css/post-16138b2de.css	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:18	15109/15109	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20Apr%202026%2006:42:05%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/pixora-core/include/elementor/common/feature/feature.css?ver=1.1.0	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/pixora-core/include/elementor/common/feature/featuref488.css	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:19	4542/4542	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202026%2006:57:16%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/elementor/css/post-13226.css?ver=1782802636	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/elementor/css/post-13226b2de.css	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:19	11781/11781	---M-Z	200	added ('OK')	text/css	date:Tue,%2030%20Jun%202026%2006:57:21%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/elementor/css/post-16555.css?ver=1782802641	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/elementor/css/post-16555033e.css	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:19	5015/5015	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2030%20Jun%202026%2006:40:01%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-includes/js/dist/hooks.min394d.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:19	5697/5697	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2030%20Jun%202026%2006:40:01%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-includes/js/dist/i18n.mineca5.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:20	12512/12512	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2031%20Aug%202025%2008:35:29%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.6	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/contact-form-7/includes/swv/js/indexc098.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:20	13452/13452	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2031%20Aug%202025%2008:35:29%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.6	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/contact-form-7/includes/js/indexc098.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:20	78080/78080	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2031%20Aug%202025%2010:32:25%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/bootstrap-bundle.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/bootstrap-bundle8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:20	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2031%20Aug%202025%2010:32:25%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/magnific-popup.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/magnific-popup8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:21	147501/147501	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2009%20Sep%202025%2005:33:19%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/plugin.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/plugin8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:21	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2031%20Aug%202025%2010:32:25%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/nice-select.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/nice-select8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:21	6625/6625	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2004%20Nov%202025%2004:35:50%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/tp-cursor.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/tp-cursor8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:21	59004/59004	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2027%20Apr%202026%2006:07:07%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/main.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/main8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:22	17285/17285	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2004%20Nov%202025%2004:35:50%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/ripple.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/ripple8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:22	5520/5520	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2031%20Aug%202025%2008:37:48%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-includes/js/imagesloaded.minbb93.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:22	11803/11803	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2012%20Nov%202025%2005:28:19%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/split-type.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/split-type8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:22	24289/24289	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2027%20Apr%202026%2006:07:07%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/main-px.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/main-px8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:23	325949/325949	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2012%20Nov%202025%2011:18:47%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/swiper-bundle.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/swiper-bundle8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:23	26303/26303	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2027%20Apr%202026%2006:07:07%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/slider-active.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/slider-active8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:23	4375/4375	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2007%20Jun%202026%2009:03:27%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/slider-active-px.js?ver=1.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/slider-active-px8daf.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:23	2357/2357	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2009%20Sep%202025%2008:23:11%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/pixora-core/assets/js/hello-world.js?ver=1.1.0	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/pixora-core/assets/js/hello-worldf488.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:23	5819/5819	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2030%20Jun%202026%2006:39:59%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=4.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/elementor/assets/js/webpack.runtime.mineda1.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:24	50602/50602	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2027%20Apr%202026%2006:07:06%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=4.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/elementor/assets/js/frontend-modules.mineda1.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:24	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2031%20Aug%202025%2008:37:48%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-includes/js/jquery/ui/core.minb37e.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:24	32098/32098	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2030%20Jun%202026%2006:39:58%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.1.4	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/elementor/assets/js/frontend.mineda1.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:25	1801/1801	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2031%20Aug%202025%2008:35:25%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/)
14:56:26	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22119f-68074bd6-38a54ccda54449fb;;;%22	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/img/blog/quote_black.png	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/img/blog/quote_black.png	(from https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/css/pixora-unit.css?ver=1.1.4)
14:56:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2017%20Jul%202026%2013:56:27%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/2025/11/bg.jpg	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/2025/11/bg.jpg	(from https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/uploads/sites/27/elementor/css/post-16393.css?ver=1782802641)
14:56:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jul%202026%2013:56:32%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/t	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/digital-studio/t	(from https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.1.6)
14:56:38	104081/104081	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2013:56:35%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/Version/	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/digital-studio/Version/index.html	(from https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/swiper-bundle.js?ver=1.1.4)
14:56:38	104081/104081	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2013:56:36%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/e	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/digital-studio/e	(from https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/swiper-bundle.js?ver=1.1.4)
14:56:39	104081/104081	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2013:56:37%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/t.params.url	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/digital-studio/t.params.url	(from https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/themes/pixora/assets/js/swiper-bundle.js?ver=1.1.4)
14:56:40	104081/104081	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202026%2013:56:38%20GMT	https://wp.aqlova.com/pixora/creative-agency-classic/digital-studio/OPR/	C:/Users/DELL/Desktop/pixora/wp.aqlova.com/pixora/creative-agency-classic/digital-studio/OPR/index.html	(from https://wp.aqlova.com/pixora/creative-agency-classic/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.1.4)
